뉴스,아시아투데이,오후 분 초가 위급한 상황 골든타임을 잡아라,0.0063
뉴스,스포츠조선,오후 이젠 과학이다 박경수 통해 본 탈 효과,0.0059
뉴스,전자신문,오후 패턴 바꿀래 탈탈 털릴래,0.0316
콘텐츠,더트래블러,송도에 한옥호텔이 떴다,0.0121
콘텐츠,더트래블러,과거로 떠나는 빈지티 여행 박 일 군산 여행,0.0093
콘텐츠,더트래블러,프라하로 떠나는 로맨틱 허니문,0.0052
콘텐츠,더트래블러,싱가포르를 즐기는 가지 방법,0.0078
콘텐츠,인벤,기획 하스스톤 대마상시합 해로운 드워프들의 대항마가 될까,0.0037
뉴스,월스트리트,안정된 직장이 어디 있어,0.0062
뉴스,월스트리트,노인을 위한 는 없다,0.0044
뉴스,월스트리트,혁신은 어떻게 만들어지는가,0.0043
뉴스,월스트리트,적적한 외국 생활 로 현실도피해도 될까,0.004
뉴스,월스트리트,고급 호텔에서 년을 살아보니,0.0107
뉴스,월스트리트,대가 꼭 알아야 하는 금전관리 상식 가지,0.0104
뉴스,월스트리트,창업자들이 저지르는 대표적 실수 가지,0.0084
뉴스,월스트리트,맥주 업체들 알코올 들어간 루트비어에 꽂히다,0.0047
마케팅,비스트,콘서트 이벤트,0.0073
뉴스,한국경제,유니클로 한국서 잘나가더니 돌연충격 배신,0.0523
콘텐츠,코스모폴리탄,남자 남사친이 남친이 될 수 없는 이유,0.0214
콘텐츠,코스모폴리탄,여자 남사친이 남친이 될 수 없는 이유,0.0184
콘텐츠,엘르,오전 여자 짜장 라면의 시대,0.0193
콘텐츠,엘르,오전 남자 짜장 라면의 시대,0.0244
콘텐츠,엘르,오후 남자 똑똑한 외장하드,0.0149
콘텐츠,엘르,오후 여자 똑똑한 외장하드,0.006
콘텐츠,엘르,저녁 여자 접시보다 예쁜 도마,0.0071
콘텐츠,엘르,저녁 남자 접시보다 예쁜 도마,0.0031
뉴스,중앙일보,저녁 대천왕 정형돈 힐링캠프에서 김제동 들었다 놨다하는 실력 과시,0.0088
뉴스,중앙일보,저녁 프랑스 사위 베트남 며느리 다시 말 배우는 대들,0.0044
뉴스,한국일보,저녁 사막에 분당급 신도시를 한국건설 엄청나네,0.0077
뉴스,한국일보,저녁 벌써 활동 재개 강용석 남긴 말 뭐길래깜짝,0.0271
뉴스,동아일보,저녁 첫 순정 버린 소녀들사라진 동거녀순문학 작가들의 로맨스 소설,0.0081
뉴스,아시아투데이,저녁 전역 연기한 장병 우선 채용 ,0.0245
뉴스,스포츠조선,저녁 단독김보경 리그 유터 유럽 돌아 행선지는 마쓰모토,0.0035
뉴스,전자신문,저녁 이것이 바로 화웨이 넥서스폰 실물이다,0.0081
콘텐츠,스타투데이,김구라 아내와 끝내 이혼 큰 빚에상처만 남았다,0.0341
콘텐츠,스포츠경향,지명 정수민의 추억 나를 있게 해준 최희섭 선배님 ,0.0046
콘텐츠,북,오전 노무현의 마지막 하루 영화로 만들고 싶다 ,0.0074
콘텐츠,북,오후 피자헛의 시작 기획안 한 장이 전부였다,0.0085
콘텐츠,북,오전 당신도 첫 문장 증후군을 앓고 있나요,0.0081
콘텐츠,북,오후 무의미한 만화 그리고 싶었다 ,0.005
콘텐츠,북,오전 토익 마녀 유수연의 독설이 불편하지 않은 이유,0.0086
콘텐츠,북,오후 난 왜 결혼 못하지,0.0112
뉴스,중앙일보,오전 몸통 트위스트 신바람 난 박병호,0.0056
뉴스,중앙일보,오전 여성들이여 노벨상에 도전하라,0.0042
뉴스,한국일보,오전 북한 상황 얼마나 심각하면미국도 긴장했다,0.0197
뉴스,한국일보,오전 세계 최대 규모한국 반도체 강력해진다,0.0064
뉴스,동아일보,오전 제철소 실패땐 모두 우향우해 영일만 투신 ,0.0104
뉴스,아시아투데이,오전 초간단 플레이팅 다이어트,0.0092
뉴스,전자신문,오전 껍질 깬 아이폰 카메라에 공들인 결과,0.0129
콘텐츠,아레나,취미생활,0.0042
콘텐츠,아레나,여름의 보양식,0.0041
콘텐츠,에이스탁,기술적반등,0.0052
콘텐츠,아이즈,지드래곤의 기막힌 팔자,0.0266
뉴스,조선일보,오후 이혼한 아내의 채무끝까지 책임질 것 ,0.0188
뉴스,조선일보,오전 고 신해철 의료 과실로 사망했다 ,0.0159
콘텐츠,스타일쉐어,여자 지금부터 초가을까지 점프수트 하나면 ,0.008
콘텐츠,스타일쉐어,주간 노트북 파우치 랭킹,0.0055
콘텐츠,스타일쉐어,스타일쉐어러들이 뽑은 뷰티 인생템,0.0189
콘텐츠,스타일쉐어,수정화장도 당당하게 잉할거에요,0.0094
콘텐츠,스타일쉐어,백팩의 양대 산맥이 붙었다,0.0119
콘텐츠,스타일쉐어,살이라고는 믿기지 않는 윌로 핸드,0.008
콘텐츠,스타일쉐어,이유갓지 않은 이유 마틸다 패션,0.0228
콘텐츠,스타일쉐어,스타일쉐어 공식 아이돌 김명준이 알려준다,0.0059
콘텐츠,스타일쉐어,평범해 보이지만 계속 눈에 띄는 패션,0.0083
마케팅,마이크임팩트,원더우먼페스티벌 강연팀포카 ,0.0067
마케팅,마이크임팩트,원더우먼페스티벌 포카 ,0.0052
콘텐츠,스포티비,강정호추신수 모두 가을축제 출전할 수 있을까,0.0036
콘텐츠,노컷뉴스,이제야 돌아온 덕혜옹주의 유품,0.0083
콘텐츠,노컷뉴스,잘못된 미혼모의 선택,0.0359
뉴스,중앙일보,오후 수제버거 위는 화려하지 않아도 자꾸 생각나는 소박한 그 맛,0.0094
뉴스,중앙일보,오후 이 남자와 사귈 수 있을까여성의 가 이것을 보고 판단,0.0411
뉴스,한국일보,오후 워터파크 몰카 잡혔다 그런데 잡힌 상황이 황당,0.0351
뉴스,동아일보,오후 김구라 결국 이혼을 선택 아내 빚은 끝까지 책임 ,0.0275
뉴스,아시아투데이,오후 탄수화물은 무조건 피하라,0.0157
뉴스,스포츠조선,오후 봉중근 선발 전환은 삼고초려 결과물,0.0053
뉴스,전자신문,오후 초고속 배터리 개발 스마트폰 충전에 초 전기차는 분,0.0115
콘텐츠,라이프스타일러,오메기떡 맛이 나는 팥 크레이프,0.0053
콘텐츠,,박은지의 세 자매는 미인대회 출신 토픽감,0.0121
콘텐츠,카카오페이지,그녀를 뒤흔든 두 명의 남자,0.0077
콘텐츠,카카오페이지,한국 판타지 대작들이 돌아왔다,0.0049
콘텐츠,카카오페이지,그녀석과의 엉뚱한 로맨스,0.0041
콘텐츠,론리플래닛,동해안 고성 삼척 여행,0.0086
콘텐츠,론리플래닛, 인생에서 한 번도 경험해보지 못한 것을 하게 될 거예요 ,0.0057
콘텐츠,론리플래닛,타히티 여행법,0.0065
콘텐츠,론리플래닛, 저기는 상트페테르부르크에서 두 번째로 큰 문구점입니다 ,0.0046
콘텐츠,라이프스타일러,음영 섀도우 꿀 조합은,0.0181
콘텐츠,잡앤조이,개강 여신 남신 ,0.0097
콘텐츠,잡앤조이,대기업 인사담당자 인 소환,0.0062
뉴스,한국경제,대에 군복 벗는 직업군인 절반이충격 실상,0.0187
콘텐츠,스포티비,축빠 인정한 해외 유명 셀럽들,0.0071
콘텐츠,엘르,오전 남자 셰프들의 맛있는 책,0.0037
콘텐츠,엘르,오전 여자 셰프들의 맛있는 책,0.0047
콘텐츠,엘르,오후 여자 패션쇼의 길거리 침공,0.004
콘텐츠,엘르,저녁 남자 그가 프러포즈하지 않는 가지 이유,0.0107
콘텐츠,엘르,저녁 여자 그가 프러포즈하지 않는 가지 이유,0.0151
콘텐츠,코스모폴리탄,여자 남사친이 여자들 연애에 미치는 영향,0.0138
콘텐츠,코스모폴리탄,남자 남사친이 여자들 연애에 미치는 영향,0.019
콘텐츠,코스모폴리탄,여자 한혜진의 보디 시크릿,0.0081
뉴스,중앙일보,저녁 만 영화 두 편 낳았다 환상의 부부 두 쌍,0.0081
뉴스,중앙일보,저녁 남성용 올인원 화장품 두 개 쓰기 귀찮은 당신의 선택은,0.0074
뉴스,한국일보,저녁 미군에 의존 한계 드러낸 한국군,0.012
뉴스,한국일보,저녁 지뢰도발 등 남북 예민한데 북 김정은 존경한다 글 논란,0.013
뉴스,동아일보,저녁 스무 살로 돌아간다면 더 격렬하게 놀고 싶어요 ,0.0057
뉴스,아시아투데이,저녁 열정 하나로 대륙을 건너다,0.0032
뉴스,스포츠조선,저녁 김경문 감독이 말하는 월과 월의 상승세,0.0029
뉴스,전자신문,저녁 펜 거꾸로 넣으면 고장,0.0155
콘텐츠,스포츠경향,야구판도 바꾼 난세 영웅들,0.0054
콘텐츠,스타투데이,보살 김구라에 건네는 위로,0.0183
마케팅,개쏜다,,0.0075
뉴스,중앙일보,오전  전역 연기 명 우선 채용 ,0.0237
뉴스,중앙일보,오전 대 불가사의 런던 하수도 년간 잘 썼어 보강 착수,0.0185
뉴스,동아일보,오전 딸 군대 보내 최태원 회장 전역 미룬 장병들 우선 채용 ,0.0174
뉴스,아시아투데이,오전 맘 편히 해외직구 하세요 ,0.0076
뉴스,전자신문,오전 내 여자 친구를 소개합니다,0.0157
마케팅,어벤처스,시즌 화,0.0045
콘텐츠,아이즈,짜왕 이연복 팔도 짜장면의 맛대결,0.0128
콘텐츠,에스콰이어,남자에게 어울리는 가방,0.0087
콘텐츠,에스콰이어,보타이는 결혼할 때만 하는 것이 아니다,0.0036
콘텐츠,에스콰이어,가을 스타일링을 준비할 때,0.0075
콘텐츠,에이스탁,극약처방,0.0041
콘텐츠,타임트리,걸그룹 역사에 한 획을 그은 소녀들의 풋풋한 데뷔 시절,0.0118
콘텐츠,타임트리,사랑에 실패하고 나서야 비로소 알게 된 것들 ,0.0109
콘텐츠,타임트리,빵순이들은 모두 주목 꼭 가봐야 할 이색 베이커리,0.0115
콘텐츠,타임트리,막대기 들고 도토리 주워봤다  ,0.005
콘텐츠,타임트리,주말엔 집에서 영화 한 편 주옥같은 한국 영화 모음집,0.0105
콘텐츠,타임트리,네일아트를 사진으로 배웠어요 아기자기 셀프 네일 총정리,0.0153
콘텐츠,타임트리,매일 먹는 이 과자 나이로 따져보니 엄마뻘,0.0072
뉴스,중앙일보,오후 하반기 대졸 채용 대기업 살짝 늘고 중 중소기업 확 줄어,0.0052
뉴스,중앙일보,오후 내가 에베레스트 오른 건 고교 시절 야외 수업 덕분,0.0047
뉴스,한국일보,오후 충격 폭행사태 톱스타 사과는 했지만아뿔싸,0.0498
뉴스,한국일보,오후 군입대 기다리는 대기자 급증 대책 고민하던 국방부 급기야,0.02
뉴스,동아일보,오후 박대통령 독립유공자 오찬서 어머니 되뇐 사연,0.007
뉴스,아시아투데이,오후 올해 산 아웃도어 내년에도 입으려면 ,0.0068
뉴스,스포츠조선,오후   ,0.0135
뉴스,전자신문,오후 그녀는 유언 대신 유령을 남겼다,0.0108
콘텐츠,카드뉴스,오후 나는 배심원이다,0.0029
콘텐츠,카드뉴스,오전 나는 배심원이다,0.0033
뉴스,조선일보,오후 결국 도라에몽 앞에서 울었다,0.0188
뉴스,조선일보,오전 에 대한 경솔한 행동이었다,0.0438
콘텐츠,슈어,배우 최다니엘의 특별한 액션,0.0036
콘텐츠,슈어,거침없는 하이킥 최강 동안 최강희,0.0222
콘텐츠,슈어,돌싱에게 마음을 뺏겼다,0.0121
콘텐츠,슈어,미쳐도 괜찮아 노마드 여행,0.0057
콘텐츠,라이프스타일러,느끼함 고소한 불고기 치즈 라면,0.0085
콘텐츠,에스콰이어,화이트 셔츠에도 감춰지지 않는 극강의 섹시함,0.0078
콘텐츠,라이프스타일러,생맥주와 함께 서울 야경을 배경으로 햄버거를,0.0111
콘텐츠,에스콰이어,아티스트들의 데일리 룩은,0.0065
콘텐츠,라이프스타일러,차 안에서 즐기는 노래방 빵빵한 오디오까지,0.0062
콘텐츠,앙쥬,아이의 공격적인 표현 말로 다스리기,0.0114
콘텐츠,앙쥬,내 아이에게 어울리는 반려동물,0.0087
콘텐츠,인스타일,여자 동안여신 김사랑 완벽 몸매 비결,0.0097
콘텐츠,인스타일,여자 자체발광 수애의 베스트 룩,0.01
콘텐츠,지큐,전체 잭슨이 좋아졌다,0.0041
콘텐츠,지큐,남자 가을을 알리는 향수,0.0077
콘텐츠,지큐,전체 전에 없던 고깃집 ,0.0077
콘텐츠,지큐,전체 확 바뀐 저스틴 비버,0.0109
콘텐츠,지큐,전체 단 하나만 고른다면,0.0047
콘텐츠,지큐,전체 년대를 기억하세요,0.0066
콘텐츠,지큐,남자 블루종  ,0.0093
콘텐츠,엘르,오전 여자 자고 일어나니 완벽한 웨이브가 생겼다,0.0502
콘텐츠,엘르,오후 여자 대들의 슈퍼 파워,0.0066
콘텐츠,엘르,오후 남자 대들의 슈퍼 파워,0.0043
콘텐츠,엘르,저녁 남자 남친을 위한 비장의 여우짓 혹시 있으세요,0.0101
콘텐츠,엘르,저녁 여자 남친을 위한 비장의 여우짓 혹시 있으세요,0.0191
뉴스,한국경제,드라마 용팔이속 벼원 실체 알고보니 깜짝,0.0431
콘텐츠,인벤,히어로즈 오브 더 스톰 출시 예정 야수조련사 렉사르를 알아보자,0.0048
기부,세이브더칠드런,아동의 생명을 지키는 보건소 만들기,0.0028
뉴스,중앙일보,저녁 손흥민 억원에 토트넘 이적설,0.0055
뉴스,중앙일보,저녁 물건 판매 올리고 돈 받아 잠적 중고나라론 주의보,0.0054
뉴스,한국일보,저녁 영화관서미도 휴내 못낼 한국 첨단기술,0.0157
뉴스,한국일보,저녁 아내의 억 빚은 어떻게 김구라 직접 이혼 발표 속사정,0.0249
뉴스,동아일보,저녁 에 수류탄 이봉창 의사 위령비가 쓰레기장 옆에,0.0076
뉴스,아시아투데이,저녁 통화연결음에 상대방은 임신부입니다 ,0.0068
뉴스,스포츠조선,저녁 독매체 도르트문트 박주호 이적료 억 제안 ,0.0039
뉴스,전자신문,저녁 오픈마켓 진출 선언 쿠팡이 가져올 변화는,0.007
사전예약,난투,컨텐츠슬랏 ,0.0039
콘텐츠,스포츠경향,손흥민 토트넘행 막전막후,0.006
뉴스,중앙일보,오전 남자냐 묻지 마라 다시 뛰는 세메냐,0.0076
뉴스,중앙일보,오전 넘은 무도 시청률 가요제 덕 봤나,0.0117
뉴스,한국일보,오전 북한 김정은 이번 사건 계기로 독일 언론의 충격적 평가,0.0312
뉴스,한국일보,오전 그 많던 신문 줍던 노인은 다 어디 갔을까,0.0177
뉴스,동아일보,오전 중 이번에 선사시대 동북공정,0.0053
뉴스,아시아투데이,오전 사무실에선 시간이 안 가 ,0.014
뉴스,전자신문,오전 우주전쟁의 결과인가 화성에서 우주선의 잔해 발견,0.0276
콘텐츠,아레나,신의 한수,0.0106
뉴스,스브스뉴스,늑대가 살려낸 생태계,0.0104
뉴스,스브스뉴스,의문의 벽,0.0084
콘텐츠,코스모폴리탄,남자 년 미소 클리닉,0.0032
콘텐츠,코스모폴리탄,여자 년 미소 클리닉,0.0056
콘텐츠노트펫,베테랑,유아인의 그개는 사실 마피아견,0.0158
콘텐츠,에이스탁,안도랠리,0.0032
콘텐츠,스타투데이,지드래곤키코 헤어졌지만 사귄 적은 없다,0.0236
콘텐츠,인스타일,방부제 미모 갑 최지우의 뷰티 시크릿,0.007
콘텐츠,책속의,한줄 꽃을 사랑하는 당신에게 선물하고 싶은 좋은 책 ,0.0071
콘텐츠,책속의,한줄 인생을 바꾸기 위해 딱 한 가지를 버린다면,0.0123
콘텐츠,책속의,한줄 우리 모두는 누군가의 첫사랑이었다,0.0069
콘텐츠,책속의,한줄 내 마음은 왜 약해질까,0.0097
콘텐츠,책속의,한줄 행복한 삶은 위한 지침서,0.0062
콘텐츠,책속의,한줄 사랑에 울고 웃는 당신에게,0.0098
콘텐츠,책속의,한줄 내 인생에 용기가 되어준 한마디 ,0.0146
콘텐츠,더블유,컬러별 신상 립스틱,0.0088
콘텐츠,더블유,한국을 빛낸 뉴 페이스 모델,0.0066
콘텐츠,더블유, 변화무쌍 할리우드 스타,0.0144
콘텐츠,더블유, 해물파전 대 천왕,0.0088
콘텐츠,더블유, 패션 다큐멘터리 ,0.0035
콘텐츠,더블유,메이크업 아티스트의 필살기 아이템,0.0133
콘텐츠,더블유,월엔 양말을 올려요,0.0072
콘텐츠,마녀코믹스,밤을 걷는 선비 양선을 두고 벌어진 삼각관계,0.0086
콘텐츠,마녀코믹스,고전의 미 시대물 순정만화 ,0.0133
콘텐츠,아이즈,  ,0.0069
콘텐츠,아이즈,    ,0.018
콘텐츠,아이즈,   ,0.0078
콘텐츠,스포티비,안녕하세향 데뷔 축하해향,0.007
콘텐츠,카드뉴스,오후 몰래 사고팔리는 아기들,0.0198
콘텐츠,카드뉴스,오전 몰래 사고팔리는 아기들,0.0203
뉴스,중앙일보,오후 브래드 피트도 홀린 컬쳐 쇼핑,0.006
뉴스,중앙일보,오후 식객 한정식 녹차 먹인 베이징 덕 백화점서 모셔간 맛집들,0.0053
뉴스,한국일보,오후 후배들이 조리계 썩었다 최현석 돌직구 날린 까닭,0.0549
뉴스,한국일보,오후 백종원 너도 할 수 있다 이 위력 넘는 큰 힘 등장했다,0.0129
뉴스,조선일보,오후 현아 압도적인 섹시 카리스마,0.0089
뉴스,조선일보,굉장히 애정이 많은 영화인데,0.0365
뉴스,동아일보,오후 시청률화제성 잡았지만 힙합정신 왜곡 논란,0.0102
뉴스,아시아투데이,오후 멀쩡한 이를 치료하라고,0.0101
뉴스,스포츠조선,오후 박정수 선발 카드 실패 상승세 제동 걸리나,0.0035
뉴스,전자신문,오후 블랙홀 빠져나갈 구멍 있다 스티븐 호킹이 주장한 이론은,0.0132
콘텐츠,얼리어답터,반갑다곰 지켜보고 있다곰,0.0074
콘텐츠,얼리어답터,왼쪽으로 갈까요 오른쪽으로 갈까요 ,0.0094
콘텐츠,얼리어답터,한 번 충전하면 한 달을 쓴다,0.0191
콘텐츠,얼리어답터,어디서 타는 냄새 안나요,0.0067
콘텐츠,얼리어답터,조심 좀 하라니까,0.0097
콘텐츠,얼리어답터,둘둘 마는건 김밥만이 아니다,0.0079
콘텐츠,배틀코믹스,신드라와 제드 그들 앞에 문득 느껴진 불안감의 의미는 ,0.0103
콘텐츠,배틀코믹스,리븐이 이렇게 귀여울리가 없어,0.0081
뉴스,중앙일보,수요미식회 이연복 셰프 가게에서 만두 안 파는 이유,0.0222
뉴스,중앙일보,컴퓨터로 들어간 인터넷 ,0.0041
뉴스,동아일보,일기예보 안맞는 이유 있었네,0.0094
콘텐츠,쉐어하우스,보드 제대로 즐기는 법,0.007
콘텐츠,쉐어하우스,혼자 완성하는 조명,0.0076
콘텐츠,라이프스타일러,프라이팬만 있으면 레스토랑 피자를 완성시킨다,0.0107
콘텐츠,라이프스타일러,노오븐 웰빙푸드 밥통을 이용한 당근 케이크,0.0099
콘텐츠,라이프스타일러,타르트도 이제는 전자레인지로 만든다,0.0103
콘텐츠,,공항패션 런웨이 후엔 레깅스에 민낯 변신,0.0132
콘텐츠,,현아 비키니 파티 현장 함께 한 파트너는,0.0131
콘텐츠,스타일닷컴,나의 인생템 깅엄체크,0.0073
콘텐츠,,님 없었으면 어쩔 뻔 ,0.0142
콘텐츠,,큰 일 이야,0.0152
콘텐츠,슬로우뉴스,페이스북 몽구를 쫓아내다 미디어몽구 인터뷰,0.005
기부,굿네이버스,민아의 꿈을 그리는 하루,0.0039
콘텐츠,,비정상회담 국제부부의 싸움은 랩 배틀로,0.0056
콘텐츠,,투유 프로젝트 슈가맨을 찾아서 존박 지민  질투,0.0087
콘텐츠,쎄씨,신상 여배우 헤어,0.0202
콘텐츠,쎄씨,그대 배고플때 전화 걸어 치즈,0.0057
콘텐츠,쎄씨,나 관리실 앰풀 쓰는 여자야,0.0089
콘텐츠,쎄씨,올 가을엔 사랑스러워 질거야,0.0078
콘텐츠,쎄씨,앞머리 거지존 탈출,0.0258
콘텐츠,쎄씨,연애 수명 연장 프로젝트,0.0107
콘텐츠,쎄씨,스킨십 전 향수보단 코롱,0.0131
콘텐츠,바자,새로운 진의 기준은,0.0043
콘텐츠,바자,월에 어울리는 풀 스커트를 꺼내 입자,0.0111
콘텐츠,뉴스젤리,달라도 너무 다른 남녀 ,0.0211
콘텐츠,뉴스젤리,나는 담배를 피우고 싶다,0.01
콘텐츠,인벤,인터뷰 위기와 기회를 넘어 한국스포츠협회 명예회장 전병헌,0.0029
뉴스,조선일보, 호기심 소장용 인터넷 유포 안했어 ,0.0101
뉴스,조선일보,귀신보여서 군대 안 갑니다,0.0351
뉴스,전자신문,저녁 해커올림픽 우승한 한국 청년들 춥고 배고픈 게 제일 힘들었죠,0.0052
뉴스,전자신문,사각사각 애플뮤직 오는 소리,0.0038
뉴스,전자신문,사이니지야 사이니지야 어느 옷이 더 예쁘니,0.0071
뉴스,전자신문,오전 키보드 고이 접어 주머니에 쏙,0.0102
뉴스,전자신문,오후 페이스북도 비서 뽑았다,0.0042
콘텐츠,스타투데이,날씨 여신 신소연 롯데 강민호 만남부터 결혼까지,0.0156
콘텐츠,스타투데이,조정석 인터뷰 박보영과 꽁냥거리는 장면을 찍을 때면 ,0.0201
콘텐츠,ㅍㅍㅅㅅ,당신도 고양이 말을 알아 들을 수 있다,0.0155
콘텐츠,ㅍㅍㅅㅅ,세상에서 제일 안전한 이메일,0.0052
콘텐츠,ㅍㅍㅅㅅ,아이의 안전을 위한 자동차가 나타났다,0.0176
콘텐츠,ㅍㅍㅅㅅ,잘못된 만남으로 이끄는 잘못된 믿음들,0.0133
콘텐츠,ㅍㅍㅅㅅ,픽사가 들려주는 슽토리텔링 법칙 가지,0.0077
콘텐츠,슬로우뉴스,게임스텔라에 빠진 아이를 평화롭게 꺼내오는 방법,0.0069
콘텐츠,코스모폴리탄,남자 설현 자매의 신나는 포토 타임,0.0159
콘텐츠,코스모폴리탄,여자 설현 자매의 신나는 포토 타임,0.0134
콘텐츠,코스모폴리탄,여자 래퍼들의 간지 돋는 노출 패션 ,0.0138
콘텐츠,코스모폴리탄,남자 래퍼들의 간지 돋는 노출 패션 ,0.0152
콘텐츠,코스모폴리탄,남자 우울할 때 좋은 디저트 레시피,0.0042
콘텐츠,코스모폴리탄,여자 우울할 때 좋은 디저트 레시피,0.009
뉴스,중앙일보,저녁 내가 아직도 힘없는 인턴으로 보여,0.0048
뉴스,중앙일보,저녁 토트넘 년간 러브콜 손흥민 마음 움직였다,0.008
뉴스,한국일보,저녁 한국군 차기 전술차량 성능 우려스러운 까닭,0.0091
뉴스,한국일보,저녁 잇단 애정행각 들통에도 아니라더니 지드래곤키코 결국발칵,0.0447
뉴스,동아일보,저녁 세차 안해도 깨끗한 국물 안 묻는 흰셔츠,0.0096
뉴스,아시아투데이,저녁 넌 나한테 아까워 ,0.0101
뉴스,스포츠조선,저녁 단독토트넘 간접 인정 손흥민 관련 사항 곧 알릴 것 ,0.0039
뉴스,전자신문,저녁 해커올림픽 우승한 한국 청년들 춥고 배고픈 게 제일 힘들었죠 ,0.0051
사전예약,매직러쉬,히어로즈컨텐츠슬랏 ,0.0041
뉴스,아시아투데이,승리의 샤오미 한국 정식 진출 코앞,0.0091
콘텐츠,코스모폴리탄,남자 여름의 고민 지긋지긋한 닭살,0.0043
콘텐츠,코스모폴리탄,여자 여름의 고민 지긋지긋한 닭살,0.0129
콘텐츠,스포티비,한국전쟁 참전했던 선수는 ,0.0107
콘텐츠,스포츠경향,유쾌한 꽈당 볼트,0.0118
콘텐츠,스포츠경향,손흥민 토트넘 이적 확정 이적료는 계약기간은,0.0073
뉴스,한국일보,몰카에 흠뻑 빠진 한국 의사 제대로 미쳤구나,0.0112
뉴스,한국일보,아이폰 매니아들 뒤통수 잡을 소식,0.0173
콘텐츠,엘르,박일 여행하기 좋은 곳 ,0.0154
콘텐츠,엘르,당신이 운동해야 하는 이유,0.0205
콘텐츠,엘르,오전 여자 요즘 대세 공사 표지판 아직 안 들고 다녀요,0.0068
콘텐츠,엘르,오후 여자 팀 엘르가 뽑은 최고의 뷰티 아이템,0.0132
콘텐츠,엘르,저녁 여자 미란이의 억만장자 남친 패션,0.0177
콘텐츠,엘르,저녁 남자 미란이의 억만장자 남친 패션,0.0119
콘텐츠,아이돌로지,원더걸스는 어떻게 어르신들의 취향을 저격했나,0.0067
콘텐츠,아이돌로지,현아와 스프링 브레이컷,0.0056
뉴스,한국일보,꿈꾸던 삼성맨 되려면 이렇게 준비하세요,0.0073
뉴스,한국일보,고작 세살밖에 안 된 아이를 해도 해도 너무한 의붓아빠 ,0.0446
뉴스,동아일보,세계 이목 집중 용의 부활,0.0092
뉴스,동아일보,오전 공연 앞둔 서태지가 믿고 마이크 건네받는 이 남자 ,0.0159
콘텐츠,북,오전 작품에 남북관계 방향 담았다 ,0.004
콘텐츠,스포츠경향,박병호 영입 위해 만달러 준비한 곳 있다 ,0.008
뉴스,중앙일보,오전 잠든 딸 안고 볼펜 파는 아버지,0.028
뉴스,중앙일보,오전 문 닫기 전에 가야 할 식당,0.0141
뉴스,한국일보,오전 북한이 자랑하는 고려항공 전세계 항공사 조사서 망신살 ,0.0208
뉴스,아시아투데이,오전 다이어트에는 샐러드 ,0.0142
콘텐츠,에이스탁,쉼표,0.0032
뉴스,조선일보,오후 겨터파크 개장 걱정에 그만,0.0263
뉴스,조선일보,오전 이휘재 옷 못입어송일국과 꼴찌,0.0191
뉴스,한국일보,오전 수리 안 한 리콜 자동차 만대 도로위 시한폭탄이 달린다,0.0071
콘텐츠,스포티비,이소룡의 후예들,0.0065
뉴스,한국일보,오후 너도 나도 추억 곱씹기경험없는 대한민국 대도 열광,0.0108
뉴스,한국일보,오후 무도 가요제 연패 왜 박명수는 항상 등일까,0.0282
뉴스,동아일보,오후 박대통령 청에 새 식구 이름 지어주세요 ,0.0102
뉴스,아시아투데이,오후 월급만으론 힘들다,0.0105
뉴스,스포츠조선,오후 현장스케치 인사만 한 손흥민 토트넘 매료,0.0073
뉴스,중앙일보,오후 칠레에서 요즘 신라면 불티 그 이유는,0.0213
뉴스,중앙일보,오후 중국인 만 명이 반한 사이버 연인,0.0087
콘텐츠,아이즈,베테랑의 천만 관객에 소심한 딴지를 걸다,0.0072
콘텐츠,모터트렌드,바뀐 놈 비슷한 놈 여전한 놈,0.0107
콘텐츠,북,오전 우리가 불행해지는 세 가지 이유,0.0136
콘텐츠,북,오전 대학소설상 수상 지겨운 애인과 헤어진 기분 ,0.004
콘텐츠,북,오전 스물셋 유지혜의 조용한 흥분,0.0082
콘텐츠,북,오전 시인을 꿈꾸던 국회의원 김광진이 꼽은 인생의 책,0.0033
콘텐츠,북,오전 동양학자 조용헌이 밝히는 국내 최고의 명당 ,0.007
콘텐츠,북,오전 동화를 쓸 수 없는 시대 살고 있다,0.004
콘텐츠,모터트렌드,최고의 운전 재미를 경험하라,0.0049
콘텐츠,모터트렌드,주차를 맡겨라,0.0089
콘텐츠,모터트렌드,멋진 근육을 가진 자동차들,0.0071
콘텐츠,모터트렌드,  미니 ,0.0033
콘텐츠,모터트렌드,운전자의 감성을 자극한 치명적인 골프,0.0047
뉴스,한국경제,베트남 제사상에 올라가는 한국 과자뭐길래,0.0255
콘텐츠,스타일닷컴,잘 나가는 아이린,0.0089
콘텐츠,스타일닷컴,비가 오면 생각나는 그 영화,0.0079
콘텐츠,스타일닷컴,레드와 레드의 차이,0.0106
콘텐츠,스타일닷컴,내 친구의 식탁,0.0052
콘텐츠,스타일닷컴,슈가걸 이성경의 반전매력,0.0121
콘텐츠,스타일닷컴,스타 동물 농장,0.011
콘텐츠,인벤,게임 역사의 산증인 전용준 캐스터 그가 말하는 스포츠 이야기,0.0056
뉴스,한국경제,아울렛보다 더 싸다 입소문에 인기폭발,0.0444
뉴스,한국경제,이제 는 잊어라뭐길래 세대 유혹 신무기 보니,0.0082
콘텐츠,코스모폴리탄,전체 남자 여자 그들이 좋아하는 여자 향기,0.014
